48181,49742,64423,37352,13625,4037,668,10,75,1809,7333,17038,18918,10732,2099,849,0,0,7,92,1151,5955,1600,354,0,0,0,0,1,3,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,153,93,78,41,10,1,0,52,3789,5242,4681,2063,419,49,0,0,64,1291,3081,4620,13565,1506,71,0,0,1,4,55,1114,1162,202,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103,97,47,15,4,0,0,0,154,4055,3756,2593,541,45,5,0,0,83,1105,2650,1861,1999,131,0,0,0,0,8,59,172,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,149,118,51,11,0,0,0,0,231,4427,3860,2134,314,18,0,0,0,126,1064,2440,1220,253,0,0,0,0,1,8,31,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215,105,36,7,1,0,0,0,413,4355,3683,1220,99,0,0,0,2,134,1278,1471,331,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,102,27,7,0,0,0,0,476,6667,5224,735,0,0,0,0,1,202,1898,1019,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,541,249,29,0,0,0,0,1,877,10779,4256,0,0,0,0,0,1,199,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366,155,0,0,0,0,0,0,574,12755
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,19,0,0,0,0,0,1,14,90,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,2,1,42,18,0,0,0,0,0,0,2,21,7,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,395,23,0,0,0,0,0,0,164,626,13,3,0,0,0,0,0,27,2,4,3,0,0,0,0,0,0,0,1,5,5,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,12,0,0,0,0,0,0,1246,326,0,0,0,0,0,0,181,680,34,0,0,0,0,0,20,573,1031,23,3,0,0,0,0,0,15,4,4,4,0,0,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4843,37,0,0,0,0,0,0,26252,153,0,0,0,0,0,0,74,232,57,0,0,0,0,0,9,151,823,109,0,0,0,0,0,14,678,1099,167,0,0,0,0,0,0,4,6,1,6,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,29,1,0,0,0,0,0,0,21,12,0,0,0,0,0,0,3,74,98,0,0,0,0,0,0,89,173,20,0,0,0,0,0,11,175,460,139,0,0,0,0,0,7,97,459,60,2,0,0,0,0,0,1,2,6,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,53,77,36,0,0,0,0,6,23,129,192,79,0,0,0,0,0,6,108,144,41,0,0,0,0,0,6,29,176,320,5,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,152,32,1,3,0,0,0,0,38,240,34,53,60,12,0,0,0,0,11,92,176,12,0,0,0,0,1,13,225,186,274,2,0,0,0,0,43,347,297,42342
23125,183,0,0,0,0,0,0,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,151,0,0,0,0,0,0,1471,738,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,17,1,0,0,0,0,0,2181,1215,12,1,0,0,0,0,78,400,49,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,1691,658,2,0,0,0,0,0,254,1050,160,7,0,0,0,0,20,42,116,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,340,132,0,0,0,0,0,0,468,1383,107,0,0,0,0,0,21,286,432,58,4,0,0,0,13,11,31,36,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,123,559,33,0,0,0,0,0,25,662,570,12,0,0,0,0,16,26,255,262,35,1,0,0,7,7,16,50,21,12,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,4,0,0,0,0,0,13,223,298,8,0,0,0,0,2,44,459,198,6,0,0,0,10,11,32,295,102,23,0,0,5,5,12,20,38,21,18,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,15,0,0,0,0,0,0,8,140,75,0,0,0,0,0,1,51,314,105,3,0,0,3,15,15,78,329,162,17,1,4,24,38,68,63,194,127,55
2981,12,0,0,0,0,0,0,1735,39,0,0,0,0,0,0,10,18,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,87,1,0,0,0,0,0,4512,4935,85,0,0,0,0,0,722,3162,174,2,0,0,0,0,33,208,47,2,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,9,0,0,0,0,0,0,12773,7196,892,3,0,0,0,0,5846,9863,4902,67,0,0,0,0,341,20089,6306,398,2,0,0,0,10,149,340,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3542,549,18,0,0,0,0,0,11587,9844,9069,1652,2,0,0,0,2485,4601,17492,4551,377,0,0,0,93,213,13729,451,615,24,0,0,0,2,1,1,18,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111,9,0,0,0,0,0,0,2755,1759,501,32,0,0,0,0,3918,3994,9125,5901,2379,0,0,0,862,871,441,375,1319,104,0,0,22,17,19,16,104,1053,40,1,0,2,1,1,5,19,27,11,0,0,0,0,0,2,8,2201,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,110,50,2,0,0,0,0,0,645,702,280,116,10,0,0,0,771,811,523,406,443,82,0,0,227,170,107,143,236,224,13,1,7,4,4,8,31,89,101,28,0,0,1,0,0,7,36,11581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,28,22,8,1,0,0,0,0,90,84,42,46,11,1,0,0,84,105,54,107,131,190,11,1,52,29,13,23,58,200,134,9,2,0,0,2,2,21,123,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,0,3,5,2,5,7,3,1,0,6,9,4,11,20,34,19,5,3,2,3,2,4,11,47,983
14762,303,0,0,0,0,0,0,2317,9002,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,3234,19166,1523,0,0,0,0,0,0,5014,10339,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,497,0,0,0,0,0,0,469,6741,17409,1139,0,0,0,0,0,0,1845,7698,4367,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,134,1247,125,0,0,0,0,0,2,375,4242,14773,5323,0,0,0,0,0,0,447,6265,2946,21,0,0,0,0,0,0,189,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,1,0,0,0,0,0,13,263,841,204,0,0,0,0,0,1,169,1233,1229,372,0,0,0,0,0,0,46,846,945,46,0,0,0,0,0,0,57,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,5,0,0,0,0,0,0,92,206,68,0,0,0,0,0,0,1,8,60,511,124,0,0,0,0,0,0,45,203,437,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,62,4,0,0,0,0,0,13,76,22,5,0,0,0,0,0,2,0,6,19,2,1,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,92,10,0,0,0,0,0,0,137,56,0,0,0,0,0,0,31,386,280,0,0,37
21616,1598,47,0,0,0,0,0,34396,29307,4757,331,5,0,0,0,5890,5220,5412,725,43,0,0,0,9,56,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1456,4987,1570,91,0,0,0,0,5530,23239,18074,17821,2910,4975,0,0,909,6474,5432,5231,18454,154882,82,0,0,10,35,56,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,58,1414,2412,927,294,489,0,0,170,4671,13587,9323,11745,114587,20582,0,36,581,1704,1618,1838,4936,16173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,3,0,0,0,0,0,4,362,2622,1660,1406,2591,1297,0,0,71,2016,5599,6969,11114,58743,15,0,2,9,76,249,575,4505,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,221,291,14,0,0,0,0,0,35,2423,3383,1846,1778,550,1,0,0,1,311,1441,4745,15597,13111,0,0,0,0,2,34,203,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,108,1154,476,5,0,0,0,0,0,15,229,210,1649,1799,944,0,0,0,0,12,362,4410,14948,0,0,0,0,0,0,6,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,0,40,2353,2458,0,0,0,0,0,2,255,9735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,7815
194,40,2,0,0,0,0,0,6,93,173,118,10,0,0,0,0,0,1,68,126,499,7,0,0,0,0,0,1,311,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,72,0,0,0,0,0,0,307,7763,3090,158,3,0,0,0,0,121,2912,4233,2643,10074,20,0,0,0,1,16,1918,54362,236,0,0,0,0,0,4,275,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2868,883,7,0,0,0,0,1,1486,15120,8963,1257,22,0,0,0,2,128,3388,12957,14762,32,0,0,0,0,0,29,2474,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,2521,828,11,0,0,0,0,0,1300,10328,4160,271,3,0,0,0,0,63,806,5329,837,0,0,0,0,0,0,461,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,50,2220,406,2,0,0,0,0,1,1108,4509,814,13,0,0,0,0,1,37,1206,8614,57,0,0,0,0,0,0,782,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,128,1771,128,0,0,0,0,0,3,1267,3287,3410,29,0,0,0,0,0,80,10476,9368,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,331,1435,58,0,0,0,0,0,11,1546,6784,23696,0,0,0,0,0,7,55,9854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,510,803,198,0,0,0,0,0,32,1761,26442
1123,411,3,0,0,0,0,0,1,133,246,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,0,0,0,0,0,0,12,249,7520,3700,0,0,0,0,0,0,197,18592,2975,0,0,0,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,15,0,0,0,0,0,11,14,82,637,1552,4,0,0,0,0,0,120,3589,4951,2,0,0,0,0,0,1,1293,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,16,25,6,0,0,0,0,0,12,14,101,969,1660,2,0,0,0,0,3,389,10814,1651,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,44,12,10,4,0,0,0,1,23,17,5,313,3905,1699,0,0,0,0,0,5,1322,6532,93,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,19,13,0,1,4,0,0,0,0,0,0,0,659,6612,133,0,0,0,0,0,7,15054,3243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,8624,16980,0,0,0,0,0,0,47,11075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,6117
34740,5502,1188,1,0,0,0,0,60,315,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5390,464,59,0,0,0,0,0,5078,14464,4266,110,0,0,0,0,0,366,435,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,21,0,0,0,0,0,0,1849,3751,321,66,0,0,0,0,278,7157,10867,1509,67,4,0,0,0,22,1112,304,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,18,0,0,0,0,0,0,164,78,4,0,0,0,0,0,15,8303,2282,198,41,0,0,0,0,2849,8096,9548,405,21,7,0,0,0,14,126,65,20,22,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,42,0,0,0,0,0,0,42,119,14,0,0,0,0,0,0,38,104,0,6,3,0,0,0,3,2720,2287,58,20,0,0,0,0,143,4748,6825,337,10,1,0,0,0,0,34,68,14,38,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1912,33,0,0,0,0,0,0,49,148,34,0,0,0,0,0,0,63,302,21,0,0,0,0,0,0,200,444,6,11,0,0,0,0,0,249,2719,26,0,0,0,0,0,1,19017,19780,176,13,0,0,0,0,2,133,105,79,0,0,0,0,0,0,0,5,23,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,16,52,8,0,0,0,0,0,2,64,207,6,0,0,0,0,0,2,268,4588,11,0,0,0,0,0,17,24090,9167,71,0,0,0,0,0,13,601,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,35,213,4,0,0,0,0,0,17,935,2292
28983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25081
