91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	124	124	124	124	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	124	124	124	124	91	91	91	91	91	91	91	91	91	91	124	91	91	91	124	91	124	124	124	124	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	124	124	124	124	124	91	91	91	91	91	91	91	91	91	91	91	124	91	124	91	124	124	124	124	124	124	124	124	124	124	91	91	91	91	91	91	91	124	91	91	124	124	57	124	124	124	124	124	124	124	124	124	124	91	91	124	124	124	124	124	124	124	124	124	124	57	57	124	124	124	124	124	57	124	124	124	124	124	124	91	91	91	91	91	124	91	91	91	91	91	91	91	91	91	91	124	124	124	124	124	124	124	124	124	57	124	124	124	91	91	91	91	91	91	91	91	91	91	124	91	91	91	124	124	124	124	124	124	91	91	91	91	91	91	91	91	91	91	91	91	124	124	91	91	124	91	91	91	91	91	69	69	69	69	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	69	91	91	69	91	69	69	69	69	91	91	91	124	124	91	91	91	91	91	91	91	91	91	91	91	91	69	69	91	91	91	91	124	57	124	91	124	91	124	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	124	124	124	124	124	124	91	31	91	91	91	91	91	91	91	91	91	91	91	91	124	124	124	124	124	91	91	91	124	91	31	91	91	91	91	91	91	91	91	91	57	57	124	124	91	124	91	124	124	91	91	91	31	91	91	124	31	91	91	91
127	127	127	127	127	127	111	111	111	115	84	161	35	35	35	161	182	130	115	79	64	64	127	127	127	127	64	100	115	115	84	5	5	35	35	161	5	76	115	79	111	111	64	64	127	127	64	64	115	115	84	182	161	35	195	161	130	76	115	15	111	115	115	111	64	64	64	64	59	66	115	5	177	161	161	41	76	190	190	76	115	115	115	111	64	64	64	79	79	15	115	29	130	5	161	130	76	76	76	130	115	117	5	115	66	79	79	79	79	79	136	136	1	76	51	130	130	41	177	51	115	115	5	84	15	66	79	79	59	136	136	136	136	1	41	51	113	161	177	76	84	49	84	115	115	15	15	29	1	136	136	136	191	155	105	113	177	177	177	113	84	182	182	84	115	115	42	76	42	191	191	191	10	10	109	177	177	177	177	177	84	182	182	182	182	182	130	42	105	195	195	195	195	35	35	35	35	195	161	161	2	49	27	157	157	161	161	5	20	20	35	35	35	35	35	35	35	35	20	5	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	85	85	85	125	125	89	95	172	172	172	172	172	172	172	172	172	172	85	85	85	85	85	85	85	85	73	73	89	95	172	172	172	172	172	172	172	172	172	172	172	85	85	85	172	172	73	73	89	95	95	95	95	172	95	172	172	172	172	172	172	89	172	172	172	172	73	73	73	73	95	95	89	95	95	172	95	95	90	95	172	172	172	172	172	172	73	73	73	85	85	85	85	89	95	95	95	95	85	95	89	89	89	184	89	73	73	73	73	85	85	85	85	85	85	85	85	85	85	89	85	85	73	73	73	95	73	73	73	73	73	73	85	85	85	85	85	85	85	85	85	85	85	85	85	89	89	73	73	73	73	73	85	85	85	85	85	85	85	85	85	85	85	85	85	73
91	91	91	91	91	91	91	91	91	141	141	141	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	48	91	91	91	91	91	91	91	91	91	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	91	91	91	48	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	133	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	141	91	91	91	91	91	91	91	91	91	91	91	141	141	141	141	141	141	91	141	141	141	141	141	141	141	141	141	141	141	141	91	91	91	91	141	141	141	141	141	141
91	74	74	74	74	74	74	74	74	74	74	74	74	74	48	48	48	74	91	48	91	91	91	74	74	74	74	74	74	74	74	74	74	91	48	48	48	48	91	48	48	74	91	91	91	91	74	74	74	74	91	74	74	91	48	48	48	48	74	48	48	74	48	91	91	91	91	91	74	91	91	91	91	48	48	48	48	48	48	48	48	48	48	91	128	128	91	91	91	91	91	91	91	48	91	124	91	91	91	124	48	48	48	48	128	128	128	91	91	91	91	91	91	91	91	91	57	91	91	124	91	48	48	48	128	128	128	48	91	91	91	91	91	48	91	91	91	91	91	91	124	48	48	48	128	128	48	91	91	91	91	91	91	91	91	91	91	91	31	91	124	91	48	48	48	91	48	91	91	91	91	91	91	91	91	124	124	91	31	91	124	124	91	74	91	48	48	91	91	91	91	91	91	91	91	91	124	124	124	124	57	124	91	91	74	91	91	91	91	91	91	91	91	91	91	91	124	57	57	124	57	48	124	91	91	15	91	124	124	124	91	91	91	91	57	124	124	57	57	124	124	124	124	91	91	91	124	57	57	57	57	57	124	124	57	57	124	57	57	57	57	124	124	57	48	57	57	57	57	57	57	57	57	57	57	57	124	57	57	57	124	57	57	91	91	124	124	124	124	124	57	57	91	91	91	91	91	91	91	91	124	124	57	91	91	91	91	91	91	91	91	91	124	124	124	91	91	91	91	91	91	91	91	57	57	91	91	91	91	124	57	31	31	57	57	124	57	57	124	57	57	91	91	91	91	91	91	124	57	124	31	31	31	31	57	104	104	57	57	57	104	124	91	91	91	57	57	57	31	124	91	91	91	91	91	91	124	124	57	57	57	57	124	91	91	57	57	57	57	124	91	91	48	48	74	48	91	91	91	91
133	133	133	133	133	133	154	154	154	154	154	104	170	63	104	141	57	57	141	141	133	133	133	133	133	133	133	154	154	154	154	154	154	104	170	104	104	104	104	57	25	133	133	133	133	133	141	133	154	91	154	154	154	154	170	170	170	104	104	104	25	25	133	133	133	141	141	141	91	141	91	154	154	154	104	170	104	170	170	170	25	25	91	141	141	74	141	57	57	57	91	141	154	154	154	57	104	170	170	170	25	25	25	141	57	104	74	104	104	74	104	57	154	154	154	91	154	154	170	170	120	120	25	141	141	104	141	104	104	91	104	133	133	154	154	154	154	57	57	104	120	120	144	141	141	141	141	104	104	104	104	133	133	133	133	91	104	154	57	104	144	120	120	144	104	104	104	57	104	104	57	91	74	133	133	74	91	104	104	104	160	144	144	141	144	104	104	141	170	104	104	104	74	74	91	57	91	57	170	170	160	144	144	194	104	141	170	104	170	170	104	57	141	57	74	57	57	74	104	63	141	194	194	194	104	170	170	170	170	170	104	57	57	104	104	104	81	104	104	170	141	194	141	114	194	104	170	63	63	104	104	57	81	104	104	104	104	170	57	170	81	81	104	104	104	170	170	70	63	104	170	104	104	170	170	170	170	170	170	170	104	170	170	104	104	104	63	70	63	63	104	104	170	170	63	63	170	104	170	63	63	63	170	170	170	170	63	70	70	63	104	63	63	63	70	63	63	170	63	63	63	63	104	170	170	170	170	70	63	63	104	170	170	170	170	170	170	95	170	170	170	170	124	57	104	57	57	63	170	104	57	95	95	104	170	170	95	95	95	170	170	170	170	104	104	61	61	63	69	95	57	57	104	104	104	170	104	104	104	170	61	104	57	57	81	81	81	63	57	81	81	69	95	95	95	104	170	170	170	104
162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	86	86	164	86	86	162	162	162	162	162	162	162	162	162	162	162	162	86	86	86	103	103	103	103	103	103	86	162	162	162	162	162	162	162	162	162	162	86	86	103	103	103	103	103	103	103	150	86	162	162	162	162	162	162	162	162	162	86	49	49	49	49	49	87	87	87	164	164	86	162	162	162	162	162	162	162	162	86	86	86	86	86	86	86	86	86	86	162	162	162	162	162	162	162	86	18	18	86	86	86	86	86	86	86	86	86	162	162	162	162	162	162	162	86	18	18	18	162	86	86	86	86	86	86	162	162	162	162	162	162	162	162	162	86	18	18	18	162	162	162	162	162	162	162	162	162	162	162	86	86	86	18	18	18	18	18	18	18	18	86	86	86	86	18	18	18	18	18	62	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	119	18	18	18	18	18	18	18	18	46	46	46	46	46	46	46	46	46	46	119	148	62	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	143	24	23	62	116	143	143	143	143	143	143	143	75	75	75	75	75	75	75	75	129	129	116	116	116	82	46	46	46	75	46	75	75	75	75	75	75	75	75	75	62	137	119	119	119	75	75	75	75	75	75	75	75	75	75	75	75	76	148	62	148	137	119	137	137	75	75	75	75	75	75	75	14	14	14	14	14	119	148	62	62	62	62	62	137	14	14	14	14	14	14	14	14	14	14	14	14	116	119	62	62	148	137	137	14	14	14	196	196	196	196	196	196	196	196	196	196	23	137	148	148	148	148	148	148	148	148	137	196	196	196	196	196	196	196	196	196	196	196	137	137	62	148	148	148	148	148	137	196	196	196	196
133	91	91	133	133	91	142	91	133	91	91	91	91	133	133	133	133	133	133	133	133	133	91	91	91	91	91	91	91	91	91	91	91	91	91	91	133	133	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	142	142	142	142	142	142	142	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	125	125	91	91	91	91	133	133	91	91	91	91	133	133	91	91	91	91	91	91	91	91	133	133	133	133	133	133	133	133	133	133	133	133	133	133	91	91	91	91	91	91	133	133	133	133	91	72	91	91	91	91	91	91	91	91	72	72	72	72	149	149	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	141	91	91	91	91	91	91	124	124	124	91	91	91	91	91	91	91	91	91	141	74	91	91	91	128	91	91	91	91	91	91	91	91	91	91	91	91	141	141	74	91	91	91	91	128	91	91	91	91	57	91	91	91	91	91	141	48	74	91	91	91	91	128	128	91	91	91	91	91	104	91	91	91	48	48	48	48	91	91	91	128	128	128	128	91	91	91	69	124	57	74	48	48	48	91	91	91	91	91	91	128	128	128	91	91	91	91	91	91	91	48	91	91	91	91	91	128	128	128	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	57	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	124	124	124	124	91	91	91	91	124	91	91	91	91	91	91	91	91	91	124	124	124	124	124	57	95	124	124	95	124	91	91	91	91	91	91	91	124	124	124	124	124	124	124	57	124	124	124	95	124
91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
158	110	200	200	200	145	200	145	145	200	145	145	145	145	145	145	145	145	145	145	110	110	110	200	200	200	200	200	200	180	200	200	145	145	145	145	145	145	145	200	110	110	110	200	200	200	104	173	63	63	170	200	104	170	170	180	200	145	145	145	200	200	180	110	200	145	70	63	170	170	170	170	170	170	131	131	200	145	200	89	200	200	200	170	63	200	131	173	101	100	171	101	200	145	145	145	145	145	200	89	180	200	200	70	180	131	200	145	145	145	171	101	145	145	180	104	63	102	102	102	131	131	63	70	158	40	145	145	200	200	101	101	200	101	158	170	170	131	131	89	158	102	70	63	131	40	40	87	101	101	101	170	63	63	71	63	131	131	104	131	158	63	63	110	200	200	40	40	28	28	84	84	84	101	40	63	170	89	131	131	70	70	70	70	200	200	200	87	28	28	84	84	60	170	40	70	170	89	89	89	70	170	70	180	63	200	200	200	200	193	101	60	60	171	40	170	89	89	89	89	70	63	70	70	63	180	193	101	200	101	200	101	60	171	40	17	102	89	89	156	70	63	63	70	170	139	158	100	60	100	60	60	145	101	40	173	89	89	156	89	70	63	63	70	70	170	102	101	60	100	60	60	63	60	71	89	89	131	89	89	70	70	70	158	70	170	131	87	60	60	60	60	60	60	184	184	104	131	131	131	70	70	63	139	139	170	131	40	60	60	60	60	60	70	170	170	131	131	131	131	63	170	63	70	63	139	158	40	60	60	60	60	60	70	63	71	184	189	170	63	139	63	170	70	71	139	71	40	60	60	60	60	101	70	63	131	89	89	131	170	63	63	170	70	40	40	60	40	60	60	101	60	60	60	173	184	89	89	131	131	63	139	139	70	131	40	60	40	60	60	60	170	60	60	184	184	89	131	131	131
